Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
23,142062,top,157,66122,mid,16,57428,sup,75,50688,top,555,50027,sup,17,41203,top,34,31916,mid,99,29239,sup,42,29128,mid,22,26614,bot,222,22656,bot,11,21407,jg,91,20850,jg,119,20420,bot,141,17485,jg
55,479246,mid,28,58166,jg,39,32628,top,82,27913,top,157,27293,mid,164,26619,top,145,26379,bot,29,25099,bot,69,24158,mid,236,19073,bot,121,15011,jg,555,11874,sup,412,9187,sup,35,9170,jg,99,4849,sup
35,107304,jg,5,46853,jg,77,40607,jg,133,25943,top,86,22710,top,82,20969,top,1,17508,mid,32,16694,sup,55,16517,mid,21,14414,bot,43,12358,sup,99,10864,sup,81,10685,bot,222,10147,bot,105,9011,mid
17,85961,top,35,83917,jg,77,52972,jg,121,44194,jg,145,38549,bot,202,36694,bot,75,33638,top,74,33250,top,157,25840,mid,119,25837,bot,8,21115,mid,238,19305,mid,99,17187,sup,80,15058,sup,32,14095,sup
145,121362,bot,67,60259,bot,111,48673,sup,498,27242,bot,11,20976,jg,104,18183,jg,103,15894,mid,120,14188,jg,99,12822,sup,25,11983,sup,142,10089,mid,777,9754,mid,24,8837,top,122,7841,top,266,6732,top
106,155076,top,53,90584,sup,31,84745,top,86,54603,top,111,32017,sup,11,25362,jg,21,22399,bot,64,18072,jg,80,16863,sup,20,15583,jg,103,12420,mid,8,12222,mid,22,10151,bot,517,9325,mid,18,7063,bot
517,366998,mid,55,310029,mid,91,116062,jg,202,99834,bot,238,65494,mid,92,62999,top,245,59375,jg,35,54789,jg,39,49940,top,555,36565,sup,84,33964,top,81,31727,bot,18,18260,bot,25,16599,sup,235,14460,sup
55,758859,mid,39,133130,top,38,120143,mid,69,99807,mid,84,77470,top,131,44852,jg,555,42721,sup,245,34601,jg,51,26383,bot,67,26127,bot,91,25974,jg,145,25467,bot,101,22332,sup,53,16219,sup,92,15107,top
9,322233,jg,161,306193,sup,30,134132,jg,99,121400,sup,80,114155,sup,51,85564,bot,34,84809,mid,223,73752,top,31,59016,top,119,57076,bot,96,51192,bot,92,49391,top,64,26851,jg,13,25268,mid,136,17978,mid
92,56284,top,17,32207,top,119,24101,bot,39,22337,top,99,21784,sup,64,20507,jg,105,19774,mid,76,17763,jg,18,14442,bot,59,13244,jg,103,12905,mid,145,12686,bot,8,12135,mid,25,8164,sup,63,6104,sup
157,376075,mid,777,324279,mid,84,188044,top,238,108998,mid,75,104009,top,80,89280,sup,875,86629,top,50,21920,sup,236,19024,bot,245,14557,jg,101,13293,sup,81,12761,bot,64,11995,jg,11,11235,jg,18,8145,bot
164,245168,top,39,113441,top,84,111925,top,157,97047,mid,77,89765,jg,35,60553,jg,555,59169,sup,20,54675,jg,166,50598,mid,238,47986,mid,80,38326,sup,81,29273,bot,202,21994,bot,412,19273,sup,236,17918,bot
63,101607,sup,106,51412,top,350,32451,sup,99,28712,sup,9,27786,jg,45,21656,mid,11,19200,jg,28,18335,jg,166,17720,mid,516,17386,top,266,12293,top,1,10492,mid,67,8006,bot,22,7076,bot,236,6635,bot
12,52398,sup,523,46167,bot,22,32878,bot,32,27477,sup,51,27441,bot,25,18670,sup,254,15652,jg,245,12967,jg,103,10095,mid,20,8866,jg,98,6427,top,164,5773,top,34,5073,mid,106,4893,top,45,4727,mid
141,180533,jg,157,132009,mid,154,126237,jg,20,113541,jg,8,108253,mid,875,80411,top,106,66729,top,517,62374,mid,81,55714,bot,84,52425,top,555,49790,sup,53,44818,sup,432,40746,sup,202,26376,bot,145,21901,bot
1,329487,mid,134,116442,mid,61,72382,mid,245,45484,jg,236,38300,bot,96,38012,bot,110,26288,bot,223,26185,top,555,22863,sup,39,22781,top,16,14417,sup,104,11584,jg,10,10126,top,203,8311,jg,161,4973,sup
202,306979,bot,222,211278,bot,77,162756,jg,154,137758,jg,106,79369,top,2,50962,jg,22,39660,bot,101,19547,sup,111,14456,sup,63,12106,sup,31,8270,top,6,7000,top,69,4129,mid,45,1432,mid,8,455,mid
53,150191,sup,555,91218,sup,101,75178,sup,20,71382,jg,245,51971,jg,45,49089,mid,18,48414,bot,516,45730,top,518,36477,mid,14,34988,top,78,34645,jg,81,32768,bot,86,30585,top,202,29391,bot,517,26188,mid
157,178460,mid,6,103169,top,104,95193,jg,114,94528,top,64,83693,jg,238,65972,mid,498,49441,bot,67,49063,bot,145,37673,bot,266,36303,top,141,35895,jg,412,35300,sup,3,27987,mid,12,18002,sup,53,17186,sup
122,215991,top,11,193586,jg,23,184663,top,75,121073,top,154,78844,jg,53,32818,sup,80,25542,sup,33,19301,jg,111,13568,sup,45,11874,mid,29,11652,bot,38,7339,mid,21,3363,bot,3,2977,mid,236,1253,bot
39,172938,top,5,70604,jg,41,68183,top,104,66711,jg,13,59402,mid,64,57021,jg,84,56225,top,134,51874,mid,517,44580,mid,81,39022,bot,412,36412,sup,15,36234,bot,145,33470,bot,99,31149,sup,16,29148,sup
