Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
875,219074,top,517,156421,mid,245,148427,jg,104,147030,jg,777,138470,mid,62,135062,jg,82,117281,top,8,100189,mid,266,89863,top,81,89344,bot,80,34527,sup,145,17721,bot,32,14838,sup,101,12860,sup,202,11568,bot
107,120118,top,421,68299,jg,120,62066,jg,104,40369,jg,15,15845,bot,24,12033,top,236,11728,bot,8,10478,mid,81,10312,bot,517,9760,mid,38,8373,mid,80,4870,sup,875,4304,top,25,2338,sup,32,2105,sup
238,43756,mid,157,43698,mid,121,31742,jg,164,27880,top,122,25602,top,236,24589,bot,141,24188,jg,112,21466,mid,64,20592,jg,84,19560,top,555,12420,sup,80,10965,sup,145,9371,bot,498,7789,bot,57,1851,sup
99,259579,sup,412,159065,sup,31,120002,top,20,112614,jg,19,107759,jg,72,107213,jg,22,61007,bot,111,47942,sup,222,37199,bot,202,32403,bot,1,31046,mid,98,26986,top,90,21126,mid,54,19867,top,103,19695,mid
91,54247,jg,81,28165,bot,5,27650,jg,266,26415,top,145,22005,bot,121,19900,jg,246,17374,mid,517,16932,mid,41,16420,top,21,14323,bot,238,13937,mid,106,12853,top,555,9461,sup,16,9415,sup,412,8450,sup
8,410096,mid,119,116004,bot,157,78400,mid,112,67043,mid,24,48973,top,67,40953,bot,86,38180,top,101,38133,sup,39,35007,top,202,29278,bot,141,29036,jg,80,27789,sup,2,20642,jg,30,18608,jg,63,17023,sup
10,55572,top,84,54185,top,64,43320,jg,92,43259,top,246,38302,mid,245,28977,jg,55,28190,mid,145,27248,bot,238,21178,mid,254,18230,jg,523,15547,bot,555,10842,sup,236,10786,bot,412,8271,sup,43,5137,sup
55,98350,mid,202,28486,bot,92,22975,top,20,20744,jg,164,19139,top,91,15920,jg,145,15792,bot,43,14615,sup,238,12827,mid,112,12634,mid,234,12422,jg,17,11977,top,29,9141,bot,412,5540,sup,16,3499,sup
21,224380,bot,20,133005,jg,120,121072,jg,96,106491,bot,30,87606,jg,68,82621,top,37,69753,sup,29,67734,bot,235,64145,sup,267,40545,sup,36,24915,top,105,19065,mid,142,12816,mid,13,11957,mid,107,9150,top
117,212250,sup,350,127996,sup,43,116999,sup,103,56155,mid,518,41729,mid,131,19692,jg,134,15774,mid,18,14483,bot,21,13896,bot,498,13254,bot,17,13066,top,76,11512,jg,876,8415,jg,6,6345,top,54,5705,top
