Champion1,Mastery1,Lane1,Champion2,Mastery2,Lane2,Champion3,Mastery3,Lane3,Champion4,Mastery4,Lane4,Champion5,Mastery5,Lane5,Champion6,Mastery6,Lane6,Champion7,Mastery7,Lane7,Champion8,Mastery8,Lane8,Champion9,Mastery9,Lane9,Champion10,Mastery10,Lane10,Champion11,Mastery11,Lane11,Champion12,Mastery12,Lane12,Champion13,Mastery13,Lane13,Champion14,Mastery14,Lane14,Champion15,Mastery15,Lane15
240,66406,top,13,38829,mid,105,38227,mid,103,36614,mid,266,30789,top,412,21762,sup,64,20166,jg,236,16552,bot,67,13408,bot,85,12607,top,131,12228,jg,245,11747,jg,15,11452,bot,117,11019,sup,89,8737,sup
13,204954,mid,67,178746,bot,157,103999,mid,24,63443,top,11,60628,jg,35,53258,jg,17,34855,top,114,34688,top,77,28239,jg,18,24565,bot,777,21316,mid,22,19525,bot,267,10786,sup,89,7932,sup,16,6648,sup
157,884390,mid,16,141703,sup,99,136026,sup,86,107034,top,53,96836,sup,238,82206,mid,24,73824,top,222,61564,bot,103,59787,mid,67,57749,bot,81,52781,bot,5,48549,jg,141,47035,jg,107,40077,top,64,36109,jg
19,376739,jg,25,324059,sup,117,261110,sup,99,238347,sup,103,170456,mid,498,137473,bot,28,108637,jg,142,107363,mid,518,75128,mid,76,69895,jg,222,69032,bot,150,62815,top,84,60132,top,18,59053,bot,39,44063,top
86,610639,top,89,125939,sup,82,107034,top,99,99250,sup,53,81903,sup,17,53630,top,518,44774,mid,19,36289,jg,103,12870,mid,55,10474,mid,22,9557,bot,51,9162,bot,15,8911,bot,30,7825,jg,121,3498,jg
202,98313,bot,222,86607,bot,245,65434,jg,777,45941,mid,711,37238,mid,110,34229,bot,238,26306,mid,412,24982,sup,25,12212,sup,106,10610,top,54,7623,top,99,7163,sup,64,6584,jg,24,6345,top,78,5272,jg
40,616497,sup,267,496072,sup,117,430571,sup,498,113656,bot,81,109949,bot,114,105403,top,518,80421,mid,61,77027,mid,98,76919,top,90,69977,mid,51,68456,bot,84,62907,top,427,54354,jg,76,53472,jg,28,47333,jg
101,640737,sup,412,220409,sup,25,130867,sup,81,26640,bot,31,26120,top,30,20889,jg,45,16636,mid,76,16448,jg,142,15230,mid,75,14373,top,35,12600,jg,202,12253,bot,41,12059,top,22,11873,bot,134,6923,mid
245,777845,jg,67,508969,bot,236,383099,bot,103,296833,mid,429,255542,bot,268,207821,mid,203,178454,jg,34,157784,mid,267,140586,sup,40,138295,sup,107,122186,top,25,121936,sup,28,86904,jg,68,65545,top,41,24168,top
15,194811,bot,21,161925,bot,235,140011,sup,90,115863,mid,51,108651,bot,77,92696,jg,432,75863,sup,117,68450,sup,17,49444,top,54,44985,top,427,37768,jg,45,37015,mid,75,34792,top,9,28667,jg,61,24472,mid
107,92471,top,77,80819,jg,67,66366,bot,157,63098,mid,17,61762,top,86,52787,top,222,51222,bot,81,50056,bot,11,32653,jg,127,30166,mid,141,29339,jg,134,26383,mid,12,24594,sup,235,21830,sup,111,21343,sup
1,72921,mid,55,43405,mid,23,38131,top,29,37673,bot,5,34934,jg,145,30546,bot,38,26370,mid,555,19252,sup,10,18823,top,24,18362,top,64,16485,jg,15,16100,bot,63,15033,sup,117,13217,sup,11,13021,jg
245,197369,jg,141,72912,jg,64,49548,jg,157,40268,mid,238,20678,mid,44,18619,sup,145,18159,bot,21,14595,bot,84,13045,top,777,12528,mid,81,9891,bot,32,9836,sup,99,8263,sup,106,8195,top,266,4941,top
157,65527,mid,121,33495,jg,59,31540,jg,115,23934,bot,13,23869,mid,75,23404,top,122,22869,top,141,18474,jg,23,12813,top,81,12282,bot,96,12064,bot,134,11514,mid,63,8636,sup,161,7741,sup,53,5391,sup
37,454045,sup,99,371320,sup,25,324887,sup,22,232989,bot,110,149571,bot,51,121628,bot,10,42433,top,11,30884,jg,45,18879,mid,84,17926,top,75,15467,top,103,5626,mid,55,5047,mid,76,2494,jg,9,2313,jg
154,146061,jg,79,133740,top,432,132837,sup,412,85467,sup,64,84235,jg,59,81119,jg,103,71287,mid,26,61804,sup,127,61648,mid,4,54001,mid,39,23366,top,54,19122,top,81,15689,bot,115,9607,bot,145,8418,bot
517,146749,mid,164,140752,top,427,118949,jg,497,114590,sup,234,93402,jg,555,65175,sup,245,62792,jg,223,59649,top,98,52936,top,432,52512,sup,498,48454,bot,29,45301,bot,222,33030,bot,8,29505,mid,518,25537,mid
55,160800,mid,50,136438,sup,91,104607,jg,45,96515,mid,8,69763,mid,14,61979,top,240,61745,top,110,25009,bot,63,17012,sup,164,15926,top,25,12841,sup,202,12275,bot,81,8837,bot,19,8140,jg,64,7148,jg
35,103753,jg,23,90722,top,11,54674,jg,876,52291,jg,157,41195,mid,238,35694,mid,58,31828,top,24,31295,top,110,28050,bot,96,22620,bot,45,15440,mid,22,13937,bot,32,12634,sup,412,10955,sup,37,5734,sup
