Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
7,77920,41,60097,84,43457,3,38848,238,37538
99,524461,36,164029,86,115876,25,53635,82,48903
238,100686,8,95990,122,91598,266,70350,86,53686
238,176712,64,96471,202,89681,24,46918,157,44343
19,727962,99,46209,75,34407,45,31345,74,25633
523,71429,84,53143,22,48274,360,46367,145,44720
245,431909,103,131505,518,97201,89,59932,91,59465
84,323509,55,312780,157,241027,142,218363,99,170215
83,760413,37,84154,17,78323,235,63738,80,60487
6,533118,44,218635,22,135635,98,135531,51,126627
114,388781,36,174847,14,161423,164,148645,82,95579
245,315881,12,160457,104,149686,64,147576,126,127777
50,323291,412,210305,40,58205,32,51489,53,45748
517,189356,238,139874,6,97236,412,85978,64,76407
555,395748,99,298466,50,169955,8,159461,31,87301
157,135555,236,78566,64,70465,238,58335,555,41180
516,144485,99,90646,107,83201,10,65764,103,46261
84,470397,10,326259,98,231102,103,224205,498,132509
83,79517,36,57453,55,49320,360,41698,157,40929
35,292256,61,250154,98,76995,86,72942,77,65021
77,197869,64,89895,43,62778,11,61561,81,52010
119,253867,26,155486,27,150730,53,79451,18,76243
523,85465,39,82042,157,75399,13,70558,81,59533
18,83834,236,56273,51,29978,29,29584,120,23772
420,356562,17,251321,245,131994,150,128216,80,85438
39,703257,67,107186,114,45682,17,42807,84,41574
101,515154,518,79600,161,70293,84,63218,134,42084
39,41903,432,36168,134,34746,412,28908,82,26580
39,521958,141,253926,131,248840,145,195170,84,150059
40,66292,98,42493,117,42451,112,30962,235,28130
28,424592,267,399515,16,299637,498,275595,25,269206
161,944831,122,32590,82,28616,54,25015,31,21365
6,630842,82,122144,236,57077,517,54869,81,49487
119,130163,81,71571,24,51885,523,41232,236,28975
98,246045,115,73189,64,66399,777,65539,67,64524
17,157977,141,57991,150,45426,45,37012,80,32123
13,448812,119,86254,60,38625,6,32052,80,25802
82,165398,517,144092,875,142490,555,123920,412,120133
131,127190,145,68939,53,62035,238,61232,6,61113
63,157615,53,110276,50,93353,245,91205,222,65732
98,232168,104,184785,236,173480,59,122349,875,121354
420,327926,266,213402,164,148511,101,111898,10,98719
267,322407,117,140816,16,98372,43,81490,99,79224
67,84133,222,78221,81,61926,202,52352,110,34321
16,172839,412,157842,89,96932,350,86204,62,85394
105,222969,104,96870,64,58436,39,53966,412,38384
236,623341,202,190313,64,85948,29,76067,523,71458
266,62829,202,58644,145,46861,51,37393,157,27313
8,288201,412,112665,51,104477,55,96404,157,85632
72,578561,223,516748,35,308459,83,165828,141,92722
157,254340,777,168126,67,88194,24,59089,61,45501
157,165129,412,90611,122,85741,114,81258,64,72865
412,295623,104,243629,157,191398,64,99454,53,82300
59,200356,203,158169,254,129874,104,128503,76,125115
267,45331,412,41435,17,32068,25,31866,99,31117
