Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
360,73024,222,59956,17,37447,429,35817,81,33679
81,116612,11,108170,56,106263,238,63354,31,56415
99,589648,21,85217,350,57971,518,54033,875,45811
84,73406,157,69239,122,54161,266,36621,517,29654
8,137282,56,64696,11,52331,777,45752,141,38281
157,72388,64,59508,55,58859,84,55806,517,38510
202,101928,875,73790,106,42161,777,29410,29,28360
412,134086,99,100097,142,69936,7,66754,236,53582
64,80898,157,44725,517,26830,39,25664,81,25162
99,202566,17,99287,50,97638,78,95626,25,85855
76,36598,80,32042,238,29675,157,26441,777,25536
81,35776,164,30494,517,30275,114,30228,91,23199
141,236766,99,82782,266,43152,145,24923,777,24234
45,33658,103,33566,115,28877,518,24087,412,22431
161,69160,114,67478,236,59430,81,48389,131,47067
157,182674,555,68845,64,45663,238,42939,360,37492
54,49991,25,35337,81,33371,34,30450,43,25791
245,216433,28,52130,81,50764,117,37496,518,36226
157,106636,122,81588,39,67904,11,44710,55,40001
54,316428,45,171777,223,115195,6,78308,80,44190
67,147593,53,105020,236,101756,81,98455,64,84041
55,736036,7,352215,31,267691,35,201037,99,152556
555,65675,91,56572,235,41262,360,34969,203,22456
98,294472,81,149534,54,147888,111,98405,201,96368
39,78478,266,77006,517,45025,157,35803,84,34860
157,94705,11,45485,84,33861,777,27322,517,24407
555,86413,157,85535,777,52024,84,36117,103,34733
145,103241,28,75717,81,57642,84,49116,39,35684
53,111992,111,86611,99,55667,147,23877,154,22289
141,84679,875,77924,84,71904,157,65558,39,61285
91,96257,777,79319,51,51155,420,35140,69,33366
157,328073,39,71056,91,66805,122,59802,84,47144
39,287652,55,57226,875,49012,157,43657,84,39201
555,305141,412,91519,141,61705,245,50246,39,44926
555,424360,122,246341,777,90240,141,77065,157,68407
99,191399,89,75377,518,73263,350,40178,103,39961
875,89161,54,66557,157,60774,141,55706,82,51547
17,87813,234,48020,555,43073,157,38856,711,33846
117,100629,350,41326,16,41276,99,31398,43,29485
222,48583,51,33225,25,32850,21,29645,81,26932
555,138198,141,53767,99,50371,84,48931,157,41114
236,64504,157,62483,86,52443,245,39002,238,29804
84,153393,76,63648,81,51452,64,45937,245,36725
