Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
412,178766,497,177812,24,95500,5,85236,86,83829
77,375661,203,291262,19,178173,20,152656,105,142103
113,738883,141,571181,102,468326,15,232839,24,142374
141,195512,157,177025,84,114004,777,84493,122,77172
8,329335,39,306546,104,257412,112,112885,120,92541
107,299317,64,280591,412,211237,157,158301,236,125584
240,292509,117,272120,234,241010,202,234636,164,225395
77,173791,69,135347,202,109058,18,77575,51,77512
11,307985,412,88539,64,63481,25,61553,99,59102
11,543258,157,119218,75,110495,86,57503,8,52028
103,243482,111,106041,89,80444,85,56799,53,53917
236,72562,222,72091,67,64977,51,50789,22,45648
99,299852,555,94530,267,93139,432,90295,117,88717
91,81323,107,68211,141,59127,11,52751,157,51808
29,218154,55,97138,11,68822,121,57355,50,56261
150,207839,25,115678,12,72979,16,62554,412,50264
75,76328,141,59769,157,54599,51,42534,222,42161
164,353191,166,83443,145,80134,39,63506,34,33120
55,414297,92,202490,7,122169,79,98972,202,98545
145,147981,90,46062,82,39329,523,38045,222,33251
157,263663,24,195988,64,189109,122,170998,86,155292
92,441013,103,216208,39,171799,55,128653,84,113290
43,2221350,45,136574,75,64766,89,60546,32,27803
157,230849,103,114208,266,62402,777,38285,111,29411
80,238469,238,180894,8,138889,92,129258,202,128987
90,425820,45,255820,54,82484,86,74311,122,74282
64,608439,79,337339,161,312216,69,152936,157,106390
412,322683,201,174939,432,130318,6,129502,89,119255
24,732831,157,270729,92,171325,516,160437,75,150704
86,391882,157,158031,75,117063,80,65780,20,56287
101,586655,19,222159,53,71508,161,69873,103,64954
157,312617,75,309356,67,149949,11,108678,84,88975
28,1041584,145,207625,82,165925,56,112482,39,111839
55,94390,84,61592,103,54332,69,41516,163,36247
111,193176,555,126096,89,106090,53,94484,202,86091
498,152798,3,152072,51,86114,13,65974,22,63456
92,161649,29,87569,64,71675,157,50675,55,42957
267,69962,117,61170,37,34832,16,22000,40,21667
81,291927,61,150244,202,131039,99,116605,51,91001
64,328808,40,240542,412,190313,81,186786,61,168098
412,569610,497,225727,157,185817,432,156137,64,106405
161,181350,99,164090,101,132266,36,99095,202,92785
55,248074,86,137163,84,125608,98,93460,103,74976
157,303802,238,109632,166,94071,101,74009,14,50710
119,1220054,29,104563,67,74988,202,70407,245,62675
202,503250,90,144186,412,136644,121,93117,888,74398
99,611288,497,349440,267,164914,235,163942,142,144768
1,264764,498,88757,42,60855,77,59746,22,44815
421,111061,113,89448,238,81555,67,79015,236,72808
202,310678,157,238741,222,181194,99,171138,67,152417
238,570833,21,241211,86,223688,555,223473,875,147684
119,144203,91,141561,154,112173,157,110372,11,104960
157,99869,238,60665,236,44212,18,27506,222,26293
131,1331710,498,109237,99,64721,429,60015,11,59822
202,340297,145,208210,81,121366,498,87638,157,49162
8,57090,157,53614,238,37953,18,34828,51,27744
25,477401,22,252508,16,164976,17,157507,143,156009
145,409293,22,232058,67,204325,157,173238,222,144968
67,614161,266,167525,222,137876,10,128851,523,124615
55,844347,58,136260,43,127251,99,69241,711,60601
145,425332,84,401038,81,167932,51,132310,142,130339
412,108049,23,49260,11,43305,119,22728,22,22211
161,372617,24,128198,2,86485,59,70326,86,60603
121,153549,157,125460,238,106994,161,104532,202,60916
29,97172,145,96994,51,64923,157,64798,67,58978
23,916040,105,102360,58,96190,99,92922,37,92810
83,312983,202,291917,41,205512,141,184240,64,179054
64,46938,157,35559,92,28103,86,22501,29,21787
29,176607,35,148704,28,100647,67,86793,141,63690
110,312434,105,299974,145,221097,412,206472,3,166504
48,110201,150,108386,61,40056,43,37387,26,33588
50,139317,20,85561,60,68956,236,60969,240,59303
55,457388,92,263633,107,184799,238,155174,145,138561
104,53896,64,45820,75,45376,48,44246,37,39627
238,1086583,157,847544,55,396147,141,324326,245,278646
126,105056,55,98478,84,68302,39,61801,412,43537
41,134917,412,91358,64,87829,104,81631,35,67628
122,105288,157,92594,86,83615,141,69770,19,67307
240,238064,121,127472,98,118679,18,110629,141,92166
161,566721,84,407848,142,130969,8,129082,86,66892
202,237430,81,145638,67,113296,523,102910,238,96519
92,634175,157,202763,41,161851,126,139899,51,122353
55,370829,166,100960,245,73896,142,69191,99,66871
202,146632,145,140790,81,84682,51,68668,18,68068
9,483886,5,176590,24,169858,54,145043,11,129188
157,251290,11,89244,238,88808,64,80192,84,65514
202,78644,555,46182,498,46091,81,41062,19,35916
53,389891,555,339766,412,326764,12,272786,497,265155
157,347575,25,129593,31,110860,555,90132,202,87534
6,191360,113,187919,245,147803,31,146662,64,106126
31,130948,122,109092,114,91244,236,74223,8,69142
51,196353,81,169050,18,107361,202,67906,21,58695
14,132841,157,78885,34,58919,119,56288,107,46476
50,196288,235,180794,22,163259,21,110292,236,99580
28,456113,141,288731,20,189148,421,173558,77,148924
157,120678,81,99189,64,58777,13,52516,238,51405
497,345909,412,200873,40,194691,25,183012,117,127776
117,805780,43,265490,111,249888,267,237365,40,182979
238,295647,81,131149,236,99628,38,78461,54,77753
238,176250,145,140921,234,137307,64,126428,81,118908
16,101090,26,52501,51,26707,89,26546,99,25528
238,151040,34,105512,8,59319,17,36677,202,34332
497,463679,19,374835,12,179594,238,131056,91,91773
107,117367,141,52182,41,31882,131,25209,238,24693
21,203354,29,171757,81,116116,51,88686,119,82402
161,824538,222,323411,75,122449,21,96153,24,95596
29,58119,101,40971,54,37603,31,35842,24,33251
53,366594,101,228041,25,179469,43,88826,201,80870
236,140374,67,123790,81,115207,145,105184,202,97066
157,109912,238,69854,39,41687,38,40792,55,29672
104,157476,81,143452,29,109449,145,100557,202,90188
777,321871,266,78687,157,77619,67,69184,84,68479
67,190496,157,124834,360,103333,84,68372,121,56473
