Champion1,Mastery1,Champion2,Mastery2,Champion3,Mastery3,Champion4,Mastery4,Champion5,Mastery5
105,152426,122,88290,11,83633,157,82984,238,60479
122,249138,516,125667,240,54689,875,46830,86,38067
157,178272,145,112608,29,106111,51,80274,103,74521
122,619347,62,242628,63,214569,91,141587,54,105214
122,342244,31,125904,106,114451,420,72439,54,68576
119,356169,202,75304,51,60689,67,38719,5,37431
202,618880,122,147514,86,132056,412,106153,31,54201
55,440816,84,114430,81,87052,51,83020,202,76523
157,78875,777,44376,84,34224,91,33974,203,26658
202,196098,222,147674,22,98321,145,72664,21,38257
51,136296,81,118215,67,63848,18,57923,145,43562
54,113238,245,101450,24,75986,104,70995,64,69899
876,77646,106,70561,254,67347,78,63278,80,60713
245,341108,84,219535,45,130137,54,88599,91,54643
22,68889,51,52209,86,48312,235,34429,412,30124
202,757689,51,390241,22,359001,18,133653,21,102695
25,135948,45,106927,267,90899,203,87459,9,72743
122,424464,223,262513,26,220311,41,147687,75,59555
63,81563,74,57908,23,56410,238,52687,84,41155
236,61498,55,50217,145,46178,202,36809,63,36450
245,118475,13,47206,57,43121,2,37965,517,37875
82,135272,119,80003,19,76836,17,69191,875,58130
20,351141,56,325521,19,104997,2,55449,121,41200
105,96726,157,94309,245,53538,141,52650,8,50288
99,107722,412,94230,89,87011,40,55899,3,26258
39,197323,67,120660,145,120484,555,102716,110,102466
119,218877,11,197765,121,123110,67,109900,56,74949
121,131270,711,68481,68,66466,105,51322,254,45373
55,573209,222,95978,141,80241,17,76307,555,67119
92,782333,238,178613,67,135060,64,87512,84,74429
107,118911,555,105345,245,74104,35,66259,141,61988
84,224998,78,117516,516,69858,39,49027,412,40889
17,492422,86,93898,23,62248,21,59744,69,49878
555,889151,517,221101,202,154333,29,144474,17,122499
150,942990,412,110615,31,77636,40,61270,201,36308
111,250574,80,101154,86,61723,48,58684,89,58284
84,87039,157,67822,245,65049,350,48590,142,40423
11,153378,24,126412,19,124807,86,103546,23,99872
412,137162,145,133302,134,101550,83,83012,350,73468
64,54591,145,42187,236,34265,412,28965,157,28842
111,133113,77,112335,32,108509,106,108433,350,94628
68,160221,78,147107,497,85396,157,44379,254,28572
555,198920,432,134119,711,52474,45,44656,31,43665
875,73426,157,64347,104,36199,41,34579,48,28996
99,81935,157,62280,45,58238,246,55976,2,52379
104,133698,120,57318,427,45120,157,41269,121,36256
16,142239,28,100646,81,71347,21,68337,555,63984
145,191535,84,104874,360,95753,67,93150,81,90561
21,252054,267,218728,16,196741,25,156622,99,145225
498,163573,92,117655,81,111274,55,93448,202,72642
91,277194,103,127493,145,115165,84,110014,245,79538
131,386900,99,159005,89,87764,518,77237,3,74931
86,146877,122,90290,64,88997,11,73040,238,58466
81,56790,64,52924,236,30498,67,26778,145,26339
266,302663,120,172069,141,159449,45,98469,5,70680
203,143580,84,105932,254,95346,11,62307,2,39813
145,90836,518,67879,498,52510,51,50462,39,39336
119,332952,30,101029,202,60902,23,53961,67,37366
82,232013,203,228031,267,151103,240,116937,103,114386
3,84751,45,70349,78,57098,10,43719,104,32861
20,70494,37,60206,102,44285,154,43860,89,42355
412,158325,91,154070,51,139305,523,138428,81,130582
11,386721,157,45697,5,33032,35,32942,17,27824
107,241354,19,199753,166,69707,157,51856,234,49920
16,95705,40,73439,37,71313,74,71165,267,66268
777,239959,99,199858,555,148187,81,141577,234,130195
6,146682,21,99103,145,97461,110,77456,86,71471
28,325160,76,309184,103,195108,875,101738,102,82237
55,297980,412,158446,245,145427,157,119861,67,113855
39,289050,24,196386,8,85022,29,76742,14,55362
98,467116,51,167430,81,152422,145,94935,157,84882
266,157614,104,117080,39,100192,58,98993,126,52864
39,123803,84,57729,412,31896,103,29217,236,27832
875,143423,254,84526,36,51829,15,51556,72,47298
875,131123,141,60807,82,52045,19,51426,266,48425
99,307579,267,240827,103,180659,143,180398,134,127407
62,49073,35,45784,245,35950,121,28482,8,25915
141,235837,161,228334,517,175234,33,115813,20,89415
75,83010,91,78330,92,61595,145,48708,157,48108
69,297515,429,188518,246,86037,517,63997,143,51889
99,377530,21,311054,103,254848,22,193534,18,80835
35,382343,63,83262,202,59239,81,46163,235,40353
67,117870,1,72805,37,42382,32,39613,103,37376
19,94954,57,35241,876,34103,59,30860,48,30745
497,156961,412,84173,350,80645,875,76402,64,64942
17,149899,36,119548,6,108292,89,99424,11,92396
28,96073,141,72917,10,51025,3,37094,516,28518
19,202002,17,97905,106,84469,22,68886,104,51778
99,301385,30,104582,37,97350,555,92226,518,83563
99,147548,35,125364,43,94464,115,91311,61,44175
37,399707,99,207098,131,140387,21,138524,25,130224
82,261059,202,249944,875,135698,80,103657,266,95578
7,173259,39,106748,84,85315,81,65879,134,51722
157,174178,39,124774,777,72059,350,37549,81,30393
246,138867,518,138432,142,89771,245,80617,81,53625
157,185424,202,110869,141,57453,99,50469,235,47512
112,215955,38,98754,555,86034,91,68939,412,65099
141,504580,203,425986,25,181226,202,160535,412,156722
37,142418,99,108045,267,98936,103,93936,63,64888
84,129821,238,59504,105,54331,246,46854,91,38413
119,412195,157,334337,80,333009,17,174578,107,112210
10,230647,22,44625,202,44274,82,44037,134,36855
16,89590,267,79986,37,79097,25,57236,26,48932
119,129696,17,103968,122,85521,36,56982,63,55036
83,196074,98,182092,43,169457,3,161596,254,106957
